 STICS SELECTED RATES
         Input Level 1 Filename: SMSDISK3:[WIND.L1DATA]WI_L1_SMS_19950101_V01.DAT;2
         FIFO mode is OFF    TGS mode is ON       Telemetry mode is Science mode     
 YEAR DOY HR:MIN:SEC          H        He2        He1        BR0        BR1        BR2      FSR12      FSR34      FSR56         O1         O6         07 
 1995  24  5:52:12          0.00       0.00       0.00       0.00       0.00       0.01      25.55      28.31      19.94       0.00       0.00       0.00
 1995  24  6:24:23          0.01       0.00       0.00       0.00       0.00       0.02      25.33      28.01      20.09       0.00       0.00       0.00
 1995  24  6:56:35          0.00       0.00       0.00       0.00       0.00       0.01      25.57      28.32      20.17       0.00       0.00       0.00
 1995  24  7:28:46          0.00       0.00       0.01       0.00       0.00       0.01      25.59      28.04      19.55       0.00       0.00       0.00
 1995  24  8:00:58          0.00       0.00       0.00       0.00       0.00       0.01      25.71      27.74      19.66       0.00       0.00       0.00
 1995  24  8:33:09          0.00       0.00       0.00       0.00       0.00       0.01      25.78      28.01      19.65       0.00       0.00       0.00
 1995  24  9:05:21          0.00       0.00       0.00       0.00       0.00       0.00      25.67      28.19      20.05       0.00       0.00       0.00
 1995  24  9:37:32          0.00       0.00       0.00       0.00       0.00       0.01      25.58      28.51      19.71       0.00       0.00       0.00
 1995  24 10:09:43          0.00       0.00       0.00       0.00       0.00       0.01      25.62      28.25      20.23       0.00       0.00       0.00
 1995  24 11:46:18          0.00       0.00       0.00       0.00       0.00       0.00      25.69      28.32      20.33       0.00       0.00       0.00
 1995  24 12:18:30          0.00       0.00       0.00       0.00       0.00       0.01      25.34      27.98      20.13       0.00       0.00       0.00
 1995  24 12:50:41          0.00       0.00       0.00       0.00       0.00       0.00      25.35      27.98      19.95       0.00       0.00       0.00
 1995  24 13:22:53          0.00       0.00       0.00       0.00       0.00       0.01      25.88      28.30      19.82       0.00       0.00       0.00
 1995  24 13:55:04          0.00       0.00       0.00       0.00       0.00       0.00      25.47      27.96      19.84       0.00       0.00       0.00
 1995  24 14:27:15          0.00       0.00       0.00       0.00       0.00       0.01      25.64      27.99      19.86       0.00       0.00       0.00
 1995  24 14:59:27          0.00       0.00       0.00       0.00       0.00       0.00      25.41      28.45      19.86       0.00       0.00       0.00
 1995  24 15:31:38          0.00       0.00       0.00       0.00       0.00       0.00      25.65      28.32      19.83       0.00       0.00       0.00
 1995  24 16:03:50          0.00       0.00       0.00       0.00       0.00       0.01      25.49      28.16      19.77       0.00       0.00       0.00
 1995  24 16:36:01          0.00       0.00       0.01       0.00       0.00       0.01      25.45      28.63      20.10       0.00       0.00       0.00
 1995  24 17:08:13          0.00       0.00       0.01       0.00       0.00       0.01      25.57      28.38      19.91       0.00       0.00       0.00
 1995  24 17:40:24          0.00       0.00       0.00       0.00       0.00       0.01      25.67      28.09      20.13       0.00       0.00       0.00
 1995  24 18:12:36          0.00       0.00       0.00       0.00       0.00       0.00      26.10      28.67      20.03       0.00       0.00       0.00
 1995  24 18:44:47          0.00       0.00       0.00       0.00       0.00       0.00      25.69      27.91      19.81       0.00       0.00       0.00
 1995  24 19:16:59          0.00       0.00       0.00       0.00       0.00       0.00      25.68      28.23      20.11       0.00       0.00       0.00
 1995  24 19:49:10          0.00       0.00       0.00       0.00       0.00       0.00      25.69      27.88      19.85       0.00       0.00       0.00
 1995  24 20:21:22          0.00       0.00       0.00       0.00       0.00       0.01      25.48      28.13      20.00       0.00       0.00       0.00
 1995  24 20:53:33          0.00       0.00       0.00       0.00       0.00       0.00      25.42      28.19      19.82       0.00       0.00       0.00
 1995  24 21:25:44          0.00       0.00       0.00       0.00       0.00       0.01      25.76      27.64      20.03       0.00       0.00       0.00
 1995  24 21:57:56          0.00       0.00       0.00       0.00       0.00       0.00      25.68      28.13      19.96       0.00       0.00       0.00
 1995  24 22:30:07          0.00       0.00       0.00       0.00       0.00       0.00      25.64      27.90      19.83       0.00       0.00       0.00
 1995  24 23:02:19          0.00       0.00       0.00       0.00       0.00       0.00      25.81      27.86      20.01       0.00       0.00       0.00
 1995  24 23:50:36          0.00       0.00       0.00       0.00       0.00       0.01      26.03      27.71      20.03       0.00       0.00       0.00
 1995  25  0:32:27          0.00       0.00       0.00       0.00       0.00       0.00      25.67      27.80      20.10       0.00       0.00       0.00
 1995  25  1:04:38          0.08       0.00       0.00       0.00       0.00       0.09      25.75      29.39      20.56       0.00       0.00       0.00
 1995  25  1:36:50          0.02       0.00       0.00       0.00       0.00       0.02      25.83      28.45      20.15       0.00       0.00       0.00
 1995  25  2:09:01          0.04       0.00       0.00       0.00       0.00       0.04      25.78      28.34      20.55       0.00       0.00       0.00
 1995  25  2:41:13          0.00       0.00       0.00       0.00       0.00       0.00      25.69      28.05      20.28       0.00       0.00       0.00
 1995  25  3:13:24          0.01       0.00       0.00       0.00       0.00       0.02      25.88      28.29      20.72       0.00       0.00       0.00
 1995  25  3:45:36          0.00       0.00       0.00       0.00       0.00       0.00      25.65      28.27      20.07       0.00       0.00       0.00
 1995  25  4:17:47          0.00       0.00       0.00       0.00       0.00       0.01      25.71      28.16      19.90       0.00       0.00       0.00
 1995  25  4:49:59          0.00       0.00       0.00       0.00       0.00       0.00      25.62      28.39      19.97       0.00       0.00       0.00
 1995  25  5:22:10          0.00       0.00       0.00       0.00       0.00       0.01      25.62      27.93      19.87       0.00       0.00       0.00
 1995  25  5:54:22          0.00       0.00       0.00       0.00       0.00       0.00      25.51      27.62      20.14       0.00       0.00       0.00
 1995  25  6:26:33          0.00       0.00       0.00       0.00       0.00       0.01      25.48      28.29      20.02       0.00       0.00       0.00
 1995  25  6:58:44          0.00       0.00       0.00       0.00       0.00       0.00      25.38      28.11      19.90       0.00       0.00       0.00
 1995  25  7:30:56          0.00       0.00       0.00       0.00       0.00       0.00      25.78      28.28      20.17       0.00       0.00       0.00
 1995  25  8:03:07          0.00       0.00       0.00       0.00       0.00       0.00      25.29      27.90      20.08       0.00       0.00       0.00
 1995  25  8:35:19          0.00       0.00       0.00       0.00       0.00       0.00      26.06      28.11      20.52       0.00       0.00       0.00
 1995  25  9:07:31          0.00       0.00       0.00       0.00       0.00       0.00      25.76      28.20      19.91       0.00       0.00       0.00
 1995  25  9:39:42          0.00       0.00       0.00       0.00       0.00       0.00      25.94      28.10      20.06       0.00       0.00       0.00
 1995  25 10:11:53          0.00       0.00       0.00       0.00       0.00       0.00      26.08      28.12      20.18       0.00       0.00       0.00
 1995  25 10:44:05          0.00       0.00       0.00       0.00       0.00       0.01      25.65      27.91      19.66       0.00       0.00       0.00
 1995  25 11:16:16          0.20       0.00       0.00       0.00       0.00       0.21      26.31      29.62      19.84       0.00       0.00       0.00
 1995  25 11:48:28          0.02       0.00       0.00       0.00       0.00       0.03      25.67      27.70      20.15       0.00       0.00       0.00
 1995  25 12:20:39          0.04       0.01       0.00       0.00       0.00       0.05      26.49      28.62      20.48       0.00       0.00       0.00
 1995  25 12:52:51          0.11       0.01       0.00       0.00       0.00       0.12      26.89      28.62      20.27       0.00       0.00       0.00
 1995  25 13:25:02          0.10       0.00       0.00       0.00       0.00       0.10      26.73      28.78      19.85       0.00       0.00       0.00
 1995  25 13:57:14          0.00       0.00       0.00       0.00       0.00       0.00      25.51      27.97      20.07       0.00       0.00       0.00
 1995  25 14:29:25          0.00       0.00       0.00       0.00       0.00       0.00      26.01      28.33      20.20       0.00       0.00       0.00
 1995  25 15:01:37          0.02       0.00       0.00       0.00       0.00       0.03      25.99      28.39      20.38       0.00       0.00       0.00
 1995  25 15:33:48          0.15       0.00       0.00       0.00       0.00       0.16      28.16      29.00      20.88       0.00       0.00       0.00
 1995  25 16:06:00          0.00       0.00       0.00       0.00       0.00       0.00      25.71      28.20      20.04       0.00       0.00       0.00
 1995  25 16:38:11          0.00       0.00       0.00       0.00       0.00       0.00      25.70      28.03      20.14       0.00       0.00       0.00
 1995  25 17:10:22          0.01       0.00       0.00       0.00       0.00       0.01      25.42      27.88      20.14       0.00       0.00       0.00
 1995  25 17:42:34          0.00       0.00       0.00       0.00       0.00       0.00      25.64      28.06      19.92       0.00       0.00       0.00
 1995  25 18:14:45          0.00       0.00       0.00       0.00       0.00       0.00      25.18      28.02      19.96       0.00       0.00       0.00
 1995  25 18:46:57          0.00       0.00       0.00       0.00       0.00       0.01      25.63      27.93      19.75       0.00       0.00       0.00
 1995  25 19:19:08          0.00       0.00       0.00       0.00       0.00       0.00      25.72      28.14      19.62       0.00       0.00       0.00
 1995  25 19:51:20          0.00       0.00       0.00       0.00       0.00       0.00      25.76      28.12      19.96       0.00       0.00       0.00
 1995  25 20:23:31          0.00       0.00       0.00       0.00       0.00       0.01      25.50      27.76      20.23       0.00       0.00       0.00
 1995  25 20:55:43          0.00       0.00       0.00       0.00       0.00       0.00      25.78      27.63      19.91       0.00       0.00       0.00
 1995  25 21:27:54          0.00       0.00       0.00       0.00       0.00       0.00      25.53      28.09      20.07       0.00       0.00       0.00
 1995  25 22:00:06          0.00       0.00       0.00       0.00       0.00       0.00      25.57      27.79      19.99       0.00       0.00       0.00
 1995  25 22:32:17          0.00       0.00       0.00       0.00       0.00       0.00      25.69      27.93      20.08       0.00       0.00       0.00
 1995  25 23:04:29          0.00       0.00       0.00       0.00       0.00       0.00      25.43      28.16      20.24       0.00       0.00       0.00
 1995  25 23:36:40          0.00       0.00       0.00       0.00       0.00       0.00      25.88      27.57      19.97       0.00       0.00       0.00
 1995  25 23:52:46          0.00       0.00       0.00       0.00       0.00       0.01      25.70      27.96      19.99       0.00       0.00       0.00
 1995  26  0:31:24          0.00       0.00       0.00       0.00       0.00       0.00      25.96      27.70      20.22       0.00       0.00       0.00
 1995  26  1:03:35          0.00       0.00       0.00       0.00       0.00       0.00      25.78      28.50      19.68       0.00       0.00       0.00
 1995  26  1:35:46          0.00       0.00       0.00       0.00       0.00       0.00      26.02      28.08      20.15       0.00       0.00       0.00
 1995  26  2:07:58          0.00       0.00       0.00       0.00       0.00       0.00      26.01      27.90      19.95       0.00       0.00       0.00
 1995  26  2:40:09          0.00       0.00       0.00       0.00       0.00       0.00      25.73      27.91      20.02       0.00       0.00       0.00
 1995  26  3:12:21          0.00       0.00       0.00       0.00       0.00       0.00      25.29      27.83      19.91       0.00       0.00       0.00
 1995  26  3:44:32          0.00       0.00       0.00       0.00       0.00       0.01      26.31      28.20      19.91       0.00       0.00       0.00
 1995  26  4:16:44          0.00       0.00       0.00       0.00       0.00       0.00      25.57      28.04      19.79       0.00       0.00       0.00
 1995  26  4:48:55          0.00       0.00       0.00       0.00       0.00       0.00      25.72      27.92      20.04       0.00       0.00       0.00
 1995  26  5:21:07          0.00       0.00       0.00       0.00       0.00       0.00      25.81      27.80      20.31       0.00       0.00       0.00
 1995  26  5:53:18          0.00       0.00       0.00       0.00       0.00       0.00      25.92      27.76      20.15       0.00       0.00       0.00
 1995  26  6:25:30          0.00       0.00       0.00       0.00       0.00       0.00      25.39      27.86      19.68       0.00       0.00       0.00
 1995  26  6:57:41          0.00       0.00       0.00       0.00       0.00       0.00      25.66      28.29      20.02       0.00       0.00       0.00
 1995  26  7:29:53          0.00       0.00       0.00       0.00       0.00       0.00      25.83      27.92      20.16       0.00       0.00       0.00
 1995  26  8:02:04          0.00       0.00       0.00       0.00       0.00       0.00      25.52      27.77      19.93       0.00       0.00       0.00
 1995  26  8:34:15          0.00       0.00       0.00       0.00       0.00       0.00      25.12      27.76      19.87       0.00       0.00       0.00
 1995  26  9:06:27          0.00       0.00       0.00       0.00       0.00       0.00      25.80      27.87      19.96       0.00       0.00       0.00
 1995  26  9:38:38          0.00       0.00       0.00       0.00       0.00       0.00      25.95      27.65      20.28       0.00       0.00       0.00
 1995  26 10:10:50          0.00       0.00       0.00       0.00       0.00       0.00      26.00      27.54      19.90       0.00       0.00       0.00
 1995  26 10:43:01          0.00       0.00       0.00       0.00       0.00       0.00      26.22      28.03      20.12       0.00       0.00       0.00
 1995  26 11:15:13          0.00       0.00       0.00       0.00       0.00       0.00      24.49      27.83      18.92       0.00       0.00       0.00
 1995  26 11:47:24          0.00       0.00       0.00       0.00       0.00       0.00      26.07      28.06      20.36       0.00       0.00       0.00
 1995  26 12:19:36          0.00       0.00       0.00       0.00       0.00       0.00      25.35      27.97      20.17       0.00       0.00       0.00
 1995  26 12:51:47          0.00       0.00       0.00       0.00       0.00       0.01      26.04      27.82      20.03       0.00       0.00       0.00
 1995  26 13:23:59          0.00       0.00       0.00       0.00       0.00       0.00      25.77      27.97      20.00       0.00       0.00       0.00
 1995  26 13:56:10          0.00       0.00       0.00       0.00       0.00       0.00      25.84      27.86      19.74       0.00       0.00       0.00
 1995  26 14:28:22          0.00       0.00       0.00       0.00       0.00       0.00      25.57      28.05      20.21       0.00       0.00       0.00
 1995  26 15:00:33          0.00       0.00       0.00       0.00       0.00       0.00      25.58      27.84      19.92       0.00       0.00       0.00
 1995  26 15:19:52          0.00       0.00       0.00       0.00       0.00       0.00      25.77      27.59      19.91       0.00       0.00       0.00
 1995  28  1:27:27          0.00       0.00       0.00       0.00       0.00       0.01      22.93      25.33      18.16       0.00       0.00       0.00
 1995  28  1:54:00          0.00       0.00       0.00       0.00       0.00       0.00      22.74      25.23      17.90       0.00       0.00       0.00
 1995  28  3:25:24          0.02       0.00       0.00       0.00       0.00       0.02      23.00      25.20      18.15       0.00       0.00       0.00
 1995  28  4:56:49          0.00       0.00       0.00       0.00       0.00       0.00      22.85      25.34      18.00       0.00       0.00       0.00
 1995  28  5:55:48          0.00       0.00       0.00       0.00       0.00       0.00      22.87      25.30      17.92       0.00       0.00       0.00
 1995  28  6:25:17          0.00       0.00       0.00       0.00       0.00       0.00      22.54      25.54      17.75       0.00       0.00       0.00
 1995  28  6:54:47          0.00       0.00       0.00       0.00       0.00       0.00      23.03      25.06      17.96       0.00       0.00       0.00
 1995  28  7:53:45          0.00       0.00       0.00       0.00       0.00       0.00      23.13      25.24      18.00       0.00       0.00       0.00
 1995  28  8:23:14          0.00       0.00       0.00       0.00       0.00       0.01      23.01      25.39      18.02       0.00       0.00       0.00
 1995  28  9:22:13          0.00       0.00       0.00       0.00       0.00       0.00      22.90      25.50      17.98       0.00       0.00       0.00
 1995  28  9:51:42          0.00       0.00       0.00       0.00       0.00       0.00      23.41      25.66      17.87       0.00       0.00       0.00
 1995  28 10:21:12          0.00       0.00       0.00       0.00       0.00       0.00      23.31      25.20      18.30       0.00       0.00       0.00
 1995  28 10:50:41          0.00       0.00       0.00       0.00       0.00       0.00      23.09      25.10      17.82       0.00       0.00       0.00
 1995  28 11:20:10          0.00       0.00       0.00       0.00       0.00       0.00      23.28      25.18      17.98       0.00       0.00       0.00
 1995  28 11:49:40          0.00       0.00       0.00       0.00       0.00       0.00      23.38      25.26      17.94       0.00       0.00       0.00
 1995  28 12:19:09          0.00       0.00       0.00       0.00       0.00       0.00      23.31      25.01      17.78       0.00       0.00       0.00
 1995  28 12:48:38          0.00       0.00       0.00       0.00       0.00       0.00      23.20      25.04      17.96       0.00       0.00       0.00
 1995  28 13:18:07          0.00       0.00       0.00       0.00       0.00       0.00      23.41      25.05      17.76       0.00       0.00       0.00
 1995  28 13:47:37          0.00       0.00       0.00       0.00       0.00       0.00      22.87      25.39      18.04       0.00       0.00       0.00
 1995  28 14:17:06          0.00       0.00       0.00       0.00       0.00       0.00      22.81      25.51      17.96       0.00       0.00       0.00
 1995  28 14:46:36          0.00       0.00       0.00       0.00       0.00       0.00      23.38      25.50      17.74       0.00       0.00       0.00
 1995  28 15:16:05          0.00       0.00       0.00       0.00       0.00       0.00      22.92      25.29      17.79       0.00       0.00       0.00
 1995  28 15:45:34          0.00       0.00       0.00       0.00       0.00       0.00      23.00      25.31      17.95       0.00       0.00       0.00
 1995  28 16:15:04          0.00       0.00       0.00       0.00       0.00       0.00      23.24      25.45      18.00       0.00       0.00       0.00
 1995  28 16:44:33          0.00       0.00       0.00       0.00       0.00       0.00      23.29      25.59      17.97       0.00       0.00       0.00
 1995  28 17:14:02          0.00       0.00       0.00       0.00       0.00       0.00      23.23      25.51      17.67       0.00       0.00       0.00
 1995  28 17:43:32          0.01       0.00       0.00       0.00       0.00       0.01      23.20      25.47      18.23       0.00       0.00       0.00
 1995  28 18:13:01          0.00       0.00       0.00       0.00       0.00       0.01      22.81      25.49      17.90       0.00       0.00       0.00
 1995  28 18:42:30          0.00       0.00       0.00       0.00       0.00       0.01      23.05      25.48      18.18       0.00       0.00       0.00
 1995  28 19:12:00          0.00       0.00       0.00       0.00       0.00       0.00      23.00      25.88      17.97       0.00       0.00       0.00
 1995  28 19:41:29          0.00       0.00       0.00       0.00       0.00       0.00      22.88      25.24      17.79       0.00       0.00       0.00
 1995  28 20:10:58          0.00       0.00       0.00       0.00       0.00       0.00      22.99      25.18      17.84       0.00       0.00       0.00
 1995  28 20:40:27          0.00       0.00       0.00       0.00       0.00       0.01      22.85      25.46      17.89       0.00       0.00       0.00
 1995  28 21:09:57          0.00       0.00       0.00       0.00       0.00       0.01      23.74      25.24      17.78       0.00       0.00       0.00
 1995  28 21:39:26          0.00       0.00       0.00       0.00       0.00       0.00      23.24      25.09      18.12       0.00       0.00       0.00
 1995  28 22:08:55          0.01       0.00       0.00       0.00       0.00       0.01      23.09      25.40      17.90       0.00       0.00       0.00
 1995  28 22:38:25          0.00       0.00       0.00       0.00       0.00       0.00      22.90      25.36      18.04       0.00       0.00       0.00
 1995  28 23:07:54          0.00       0.00       0.00       0.00       0.00       0.00      23.03      25.38      18.14       0.00       0.00       0.00
 1995  28 23:37:23          0.00       0.00       0.00       0.00       0.00       0.01      23.32      25.34      18.07       0.00       0.00       0.00
 1995  28 23:52:08          0.00       0.00       0.00       0.00       0.00       0.00      23.08      25.66      18.33       0.00       0.00       0.00
 1995  29  0:27:31          0.00       0.00       0.00       0.00       0.00       0.00      23.17      25.31      17.71       0.00       0.00       0.00
 1995  29  0:57:00          0.00       0.00       0.00       0.00       0.00       0.00      23.16      25.09      18.31       0.00       0.00       0.00
 1995  29  1:26:30          0.00       0.00       0.00       0.00       0.00       0.00      22.98      25.59      17.96       0.00       0.00       0.00
 1995  29  1:55:59          0.00       0.00       0.00       0.00       0.00       0.00      23.12      25.61      18.43       0.00       0.00       0.00
 1995  29  2:25:28          0.00       0.00       0.00       0.00       0.00       0.01      23.30      25.36      17.83       0.00       0.00       0.00
 1995  29  2:54:58          0.00       0.00       0.00       0.00       0.00       0.01      23.40      26.02      18.34       0.00       0.00       0.00
 1995  29  3:24:27          0.00       0.00       0.00       0.00       0.00       0.01      23.37      25.74      17.87       0.00       0.00       0.00
 1995  29  3:53:56          0.00       0.00       0.01       0.00       0.00       0.02      23.65      25.93      18.22       0.00       0.00       0.00
 1995  29  4:23:25          0.00       0.00       0.00       0.00       0.00       0.02      23.09      26.76      17.75       0.00       0.00       0.00
 1995  29  4:52:55          0.00       0.00       0.02       0.00       0.00       0.04      23.32      26.56      18.41       0.00       0.00       0.00
 1995  29  5:22:24          0.00       0.00       0.01       0.00       0.00       0.04      22.84      26.76      18.28       0.00       0.00       0.00
 1995  29  5:51:53          0.00       0.00       0.01       0.00       0.00       0.05      23.24      27.38      17.70       0.00       0.00       0.00
 1995  29  6:21:23          0.00       0.00       0.01       0.00       0.00       0.06      22.97      27.90      17.78       0.00       0.00       0.00
 1995  29  6:50:52          0.00       0.01       0.01       0.00       0.01       0.05      23.13      26.98      18.00       0.00       0.00       0.00
 1995  29  7:20:21          0.00       0.01       0.01       0.00       0.00       0.06      22.90      26.86      18.26       0.00       0.00       0.00
 1995  29  7:49:51          0.00       0.01       0.01       0.00       0.00       0.05      23.07      27.36      17.86       0.00       0.00       0.00
 1995  29  8:19:20          0.00       0.01       0.02       0.00       0.02       0.08      23.00      26.91      18.16       0.00       0.00       0.00
 1995  29  8:48:49          0.00       0.03       0.03       0.00       0.01       0.20      23.38      30.60      18.17       0.00       0.00       0.00
 1995  29  9:18:18          0.01       0.07       0.02       0.00       0.01       0.24      23.03      31.32      17.96       0.00       0.00       0.00
 1995  29  9:47:48          0.00       0.08       0.04       0.00       0.01       0.29      23.12      33.97      17.96       0.00       0.00       0.00
 1995  29 10:17:17          0.01       0.08       0.05       0.00       0.01       0.29      23.02      32.81      18.05       0.00       0.00       0.00
 1995  29 10:46:47          0.00       0.12       0.03       0.00       0.02       0.36      23.36      34.92      18.16       0.00       0.00       0.00
 1995  29 11:16:16          0.00       0.15       0.05       0.01       0.01       0.37      23.35      35.62      18.26       0.00       0.00       0.00
 1995  29 11:45:45          0.00       0.14       0.05       0.00       0.01       0.39      23.44      36.36      18.26       0.00       0.00       0.00
 1995  29 12:15:15          0.00       0.39       0.09       0.00       0.01       0.96      23.51      50.24      18.39       0.00       0.00       0.00
 1995  29 12:44:44          0.01       0.44       0.13       0.01       0.01       1.07      23.82      53.60      18.43       0.00       0.00       0.00
 1995  29 13:17:10          0.01       0.34       0.10       0.01       0.03       0.98      23.47      53.00      18.11       0.00       0.00       0.00
 1995  29 13:46:39          0.00       0.31       0.10       0.01       0.01       0.90      23.48      48.83      18.01       0.00       0.00       0.00
 1995  29 14:16:09          0.12       0.29       0.09       0.01       0.02       0.92      24.03      46.96      20.45       0.00       0.00       0.00
 1995  29 14:45:38          0.05       0.23       0.09       0.01       0.01       0.81      24.22      45.49      18.65       0.00       0.00       0.00
 1995  29 15:15:07          0.02       0.31       0.13       0.01       0.02       1.01      23.25      52.62      18.35       0.00       0.00       0.00
 1995  29 15:44:37          0.01       0.21       0.12       0.00       0.02       0.82      23.69      45.03      18.48       0.00       0.00       0.00
 1995  29 16:14:06          0.03       0.17       0.09       0.01       0.01       0.65      23.69      40.97      18.22       0.00       0.00       0.00
 1995  29 16:43:35          0.02       0.21       0.11       0.01       0.01       0.66      23.32      41.79      18.32       0.00       0.00       0.01
 1995  29 17:13:05          0.03       0.40       0.12       0.01       0.03       1.09      23.40      52.89      18.12       0.00       0.00       0.00
 1995  29 17:42:34          0.01       0.55       0.17       0.01       0.03       1.49      23.63      63.44      18.14       0.00       0.00       0.00
 1995  29 18:12:03          0.01       0.49       0.13       0.01       0.03       1.27      23.29      58.07      18.27       0.00       0.00       0.01
 1995  29 18:41:32          0.01       0.39       0.12       0.02       0.01       1.15      23.26      55.88      18.15       0.00       0.00       0.01
 1995  29 19:11:02          0.01       0.54       0.13       0.02       0.02       1.31      22.99      57.92      18.28       0.00       0.00       0.01
 1995  29 19:40:31          0.01       0.72       0.11       0.02       0.02       1.47      22.78      65.39      18.02       0.00       0.00       0.00
 1995  29 20:10:00          0.01       1.03       0.14       0.02       0.02       1.96      23.39      76.22      18.36       0.00       0.00       0.01
 1995  29 20:42:27          0.01       1.34       0.15       0.02       0.01       2.46      23.18      92.46      17.93       0.00       0.00       0.01
 1995  29 21:11:56          0.01       2.74       0.18       0.03       0.04       4.24      23.34     142.33      17.69       0.00       0.01       0.01
 1995  29 21:41:25          0.02       3.69       0.21       0.05       0.04       5.52      23.13     175.59      18.03       0.00       0.00       0.01
 1995  29 22:10:54          0.03       5.06       0.24       0.07       0.05       7.13      23.50     224.87      18.24       0.00       0.01       0.02
 1995  29 22:40:24          0.02       6.97       0.27       0.09       0.02       9.36      23.30     283.86      18.11       0.00       0.00       0.03
 1995  29 23:09:53          0.03       6.15       0.24       0.07       0.05       8.26      23.41     255.59      18.32       0.00       0.00       0.02
 1995  29 23:39:22          0.03       9.94       0.25       0.09       0.06      12.47      23.23     378.60      17.81       0.00       0.00       0.03
 1995  29 23:51:10          0.02       9.53       0.22       0.09       0.05      12.10      23.35     369.55      17.61       0.00       0.02       0.02
 1995  30  0:29:30          0.03      10.31       0.24       0.09       0.06      12.97      23.31     404.10      17.58       0.00       0.00       0.03
 1995  30  0:58:59          0.03      12.74       0.32       0.10       0.05      15.74      23.08     484.59      17.74       0.00       0.01       0.03
 1995  30  1:28:29          0.05      12.47       0.25       0.10       0.05      15.16      23.19     465.48      18.14       0.00       0.00       0.02
 1995  30  1:57:58          0.10      11.33       0.29       0.10       0.05      13.97      23.78     424.89      18.43       0.00       0.00       0.02
 1995  30  2:27:27          0.20      13.88       0.27       0.12       0.04      17.01      23.89     510.56      19.13       0.00       0.01       0.03
 1995  30  2:56:57          0.12      14.24       0.27       0.14       0.07      17.16      24.26     517.80      18.40       0.00       0.01       0.02
 1995  30  3:26:26          0.11      13.03       0.26       0.11       0.06      15.88      23.49     482.37      18.03       0.00       0.00       0.03
 1995  30  3:55:55          0.25      11.69       0.22       0.09       0.05      14.46      24.83     425.11      18.16       0.00       0.00       0.02
 1995  30  4:25:25          0.34      10.97       0.26       0.09       0.05      13.90      25.53     410.31      19.64       0.00       0.01       0.02
 1995  30  4:54:54          0.46       8.77       0.21       0.07       0.03      11.43      25.99     330.89      20.99       0.00       0.01       0.01
 1995  30  5:24:23          0.20       7.53       0.18       0.07       0.03       9.69      24.24     290.12      18.82       0.00       0.00       0.02
 1995  30  5:53:52          0.21       6.95       0.18       0.07       0.03       8.88      24.64     276.42      19.53       0.00       0.00       0.02
 1995  30  6:23:22          0.22       7.41       0.21       0.04       0.02       9.45      24.15     280.48      19.18       0.00       0.00       0.01
 1995  30  6:52:51          0.03       6.93       0.19       0.05       0.02       8.63      23.30     269.09      17.91       0.00       0.00       0.01
 1995  30  7:22:20          0.02       5.73       0.16       0.04       0.03       7.22      23.09     222.04      17.95       0.00       0.00       0.01
 1995  30  7:51:50          0.02       6.40       0.16       0.04       0.02       7.91      23.34     248.21      18.00       0.00       0.00       0.01
 1995  30  8:21:19          0.02       6.83       0.17       0.03       0.03       8.58      23.13     264.68      17.81       0.00       0.00       0.01
 1995  30  8:50:48          0.07       6.73       0.20       0.05       0.02       8.53      23.58     258.34      17.99       0.00       0.00       0.02
 1995  30  9:20:17          0.05       5.91       0.13       0.03       0.01       7.45      23.28     226.12      17.86       0.00       0.00       0.01
 1995  30  9:49:47          0.02       4.32       0.13       0.02       0.01       5.55      23.14     182.55      18.03       0.00       0.00       0.01
 1995  30 10:19:16          0.04      11.20       0.21       0.07       0.04      13.47      22.92     413.71      18.03       0.00       0.00       0.01
 1995  30 10:48:46          0.04      11.90       0.24       0.07       0.05      14.36      22.88     431.59      17.68       0.00       0.00       0.01
 1995  30 11:18:15          0.03      12.89       0.21       0.07       0.05      15.52      22.83     467.29      17.91       0.00       0.01       0.01
 1995  30 11:47:44          0.05      11.79       0.26       0.09       0.04      14.28      23.07     437.78      18.13       0.00       0.01       0.02
 1995  30 12:17:13          0.09      12.90       0.26       0.07       0.05      15.71      23.11     481.34      18.25       0.00       0.00       0.02
 1995  30 12:46:43          0.05      12.43       0.21       0.07       0.06      14.84      22.86     455.44      18.16       0.00       0.00       0.02
 1995  30 13:16:12          0.03      11.88       0.25       0.07       0.06      14.34      22.73     440.78      17.93       0.00       0.00       0.02
 1995  30 13:45:41          0.23      10.48       0.21       0.09       0.04      12.75      23.64     391.38      19.79       0.00       0.01       0.01
 1995  30 14:15:11          0.23       9.42       0.20       0.04       0.03      11.65      23.51     353.09      20.98       0.00       0.00       0.01
 1995  30 14:44:40          0.11       9.35       0.19       0.07       0.04      11.32      23.13     353.80      18.76       0.00       0.00       0.01
 1995  30 15:14:09          0.05       8.10       0.16       0.05       0.03       9.75      23.15     304.74      17.97       0.00       0.00       0.01
 1995  30 15:43:39          0.03       7.51       0.17       0.05       0.03       9.21      22.61     291.72      17.79       0.00       0.00       0.02
 1995  30 16:13:08          0.03       7.40       0.16       0.04       0.02       8.93      23.15     278.30      17.85       0.00       0.00       0.01
 1995  30 16:42:37          0.06       6.49       0.11       0.03       0.03       7.84      23.39     245.26      18.07       0.00       0.00       0.01
 1995  30 17:12:06          0.06       4.72       0.09       0.03       0.01       5.87      23.25     188.66      17.59       0.00       0.00       0.01
